name,age,season,tournament,club,apps,mins,shots (off target),shots (on target),shots (blocked),goals,outside_of_box_goals,unsuccessful_dribbles,successful_dribbles,unsuccesful_touches,dispossessed,aerial_won,aerial_lost,total_passes,accurate_long_pass,inaccurate_long_pass,accurate_short_pass,inaccurate_short_pass,accurate_crosses,inaccurate_crosses,long_key_pass,short_key_pass,assists
Alireza Jahanbakhsh,29.0,2021,EPL,Brighton,17.0,299.0,0.4,0.1,0.4,undefined,undefined,0.2,0.5,0.4,0.2,0.2,0.6,7.7,0.2,0.1,5.9,1.5,7.7,0.2,0.1,0.4,0.1
Alireza Jahanbakhsh,28.0,2020,EPL,Brighton,10.0,308.0,0.6,0.2,0.4,0.2,undefined,0.7,0.8,0.8,0.6,undefined,0.6,11.2,0.3,0.7,8.1,2.1,11.2,0.3,undefined,0.4,undefined
Alireza Jahanbakhsh,27.0,2019,EPL,Brighton,19.0,1022.0,0.5,0.3,0.3,undefined,undefined,1.3,0.6,1.5,1.1,0.6,0.9,14.6,0.6,0.8,9.5,3.6,14.6,0.6,undefined,0.3,undefined
Alireza Jahanbakhsh,26.0,2018,NE,AZAlkmaar,33.0,2840.0,1.5,1.9,0.9,0.6,0.2,2.0,3.4,2.5,2.2,0.7,0.8,42.6,1.4,1.4,29.9,9.9,42.6,1.4,0.3,2.1,0.4
Alireza Jahanbakhsh,25.0,2017,NE,AZAlkmaar,30.0,2277.0,1.0,0.9,0.8,0.4,0.2,1.7,1.9,2.3,1.3,0.7,1.0,31.3,1.1,1.1,20.3,8.7,31.3,1.1,0.2,1.5,0.3
Alireza Jahanbakhsh,25.0,2017,UEL,AZAlkmaar,5.0,333.0,0.6,1.2,1.6,0.2,undefined,1.0,1.0,2.0,1.4,0.4,0.4,24.8,0.6,0.4,16.8,7.0,24.8,0.6,undefined,1.0,undefined
Alireza Jahanbakhsh,26.0,2018,WC,Iran,3.0,171.0,0.3,0.3,undefined,undefined,undefined,undefined,1.0,0.3,1.0,0.7,0.7,13.3,0.3,1.0,7.7,4.3,13.3,0.3,undefined,0.7,undefined
Alireza Jahanbakhsh,24.0,2016,UEL,AZAlkmaar,3.0,169.0,1.0,0.7,0.3,undefined,undefined,0.7,0.3,0.7,1.3,0.7,1.0,19.7,0.3,1.0,14.0,4.3,19.7,0.3,undefined,0.7,undefined
Alireza Jahanbakhsh,24.0,2016,NE,AZAlkmaar,23.0,1673.0,0.8,1.0,0.5,0.1,undefined,1.8,1.7,1.0,1.3,0.8,0.7,27.7,1.2,1.2,18.1,7.1,27.7,1.2,0.3,1.0,0.2
Alireza Jahanbakhsh,22.0,2014,NE,NECNijmegen,27.0,1289.0,0.6,0.6,0.4,0.2,0.1,1.1,0.9,1.8,1.0,0.9,1.1,16.2,0.1,0.4,10.5,5.1,16.2,0.1,0.2,0.7,0.1
Alireza Jahanbakhsh,22.0,2014,WC,Iran,3.0,44.0,undefined,0.3,undefined,undefined,undefined,0.7,0.3,0.3,0.3,0.7,undefined,5.3,0.7,0.3,3.3,1.0,5.3,0.7,0.3,undefined,undefined
Roy Beerens,30.0,2019,NE,Vitesse,16.0,1033.0,0.4,0.6,0.3,0.1,undefined,0.3,0.5,1.5,1.1,undefined,0.3,17.2,0.9,0.8,12.3,3.3,17.2,0.9,0.4,1.4,0.3
Roy Beerens,29.0,2018,EC,Reading,17.0,876.0,0.1,0.3,0.2,0.1,undefined,0.6,0.6,1.4,1.4,0.1,0.8,19.8,1.1,0.5,15.4,2.8,19.8,1.1,0.1,0.5,undefined
Roy Beerens,29.0,2018,NE,Vitesse,16.0,1189.0,0.4,0.3,0.2,0.1,0.1,0.8,1.5,1.8,1.1,0.1,1.2,21.0,0.5,0.6,16.8,3.2,21.0,0.5,0.3,1.8,0.4
Roy Beerens,28.0,2017,EC,Reading,40.0,3128.0,0.5,0.5,0.5,0.2,undefined,0.7,1.0,1.9,1.8,undefined,0.6,25.1,1.3,0.6,20.2,3.1,25.1,1.3,0.2,1.2,0.1
Roy Beerens,27.0,2016,GB,HerthaBerlin,2.0,111.0,0.5,undefined,undefined,undefined,undefined,1.0,1.0,0.5,1.5,undefined,undefined,11.0,undefined,0.5,8.0,2.5,11.0,undefined,undefined,undefined,undefined
Roy Beerens,26.0,2015,GB,HerthaBerlin,27.0,2077.0,0.3,0.4,0.3,0.1,undefined,2.0,1.6,1.3,2.2,0.2,1.8,18.4,0.4,0.8,13.1,4.1,18.4,0.4,0.1,0.7,undefined
Roy Beerens,25.0,2014,UEL,AZAlkmaar,11.0,906.0,1.0,0.5,0.4,undefined,undefined,4.1,1.3,1.9,1.7,0.1,0.3,30.2,0.7,0.1,24.5,4.8,30.2,0.7,0.2,1.5,undefined
Roy Beerens,25.0,2014,NE,AZAlkmaar,33.0,2714.0,0.6,0.9,0.5,0.2,0.1,2.9,2.0,1.8,1.8,0.1,0.3,29.4,0.7,0.5,23.7,4.5,29.4,0.7,0.3,1.2,0.2
Mike Havenaar,28.0,2017,NE,ADODenHaag,28.0,1931.0,1.0,0.7,0.3,0.3,undefined,0.1,0.1,1.6,0.8,3.4,2.8,13.8,0.2,0.3,8.0,5.3,13.8,0.2,undefined,0.5,undefined
Mike Havenaar,27.0,2016,NE,ADODenHaag,31.0,2735.0,1.1,1.3,0.2,0.5,undefined,0.3,0.3,2.2,1.6,3.3,3.5,18.4,0.1,0.2,11.2,6.8,18.4,0.1,0.1,0.9,0.1
Mike Havenaar,26.0,2015,SLL,Cordoba,5.0,296.0,0.6,undefined,undefined,undefined,undefined,0.2,0.2,1.4,1.0,3.4,3.6,13.8,undefined,0.2,8.4,5.2,13.8,undefined,undefined,0.2,undefined
Mike Havenaar,25.0,2014,NE,Vitesse,34.0,2625.0,1.1,0.9,0.2,0.3,undefined,0.1,0.1,1.8,1.2,3.5,2.8,20.8,0.2,0.2,13.0,7.4,20.8,0.2,undefined,1.0,0.1
Mike Havenaar,24.0,2013,ICC,Japan,1.0,11.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,4.0,1.0,undefined,2.0,1.0,4.0,1.0,undefined,undefined,undefined
Juan Agudelo,28.0,2021,UMLS,MinnesotaUnited,1.0,75.0,2.0,undefined,1.0,undefined,undefined,undefined,undefined,2.0,undefined,2.0,3.0,19.0,undefined,undefined,14.0,5.0,19.0,undefined,undefined,2.0,undefined
Juan Agudelo,27.0,2020,UMLS,InterMiamiCF,15.0,901.0,0.6,0.3,0.4,0.2,undefined,0.5,0.5,1.7,1.3,1.3,1.5,17.3,0.3,0.3,12.7,4.1,17.3,0.3,undefined,0.5,undefined
Juan Agudelo,26.0,2019,UMLS,NewEnglandRevolution,29.0,1962.0,0.8,0.3,0.2,0.1,undefined,1.3,1.4,2.3,2.0,1.8,1.9,27.4,0.9,0.8,20.8,4.9,27.4,0.9,undefined,0.9,undefined
Juan Agudelo,25.0,2018,UMLS,NewEnglandRevolution,30.0,1498.0,0.5,0.4,0.4,0.1,undefined,1.1,1.5,1.5,1.8,1.4,1.2,20.6,1.0,0.4,15.5,3.7,20.6,1.0,0.1,0.6,0.1
Juan Agudelo,24.0,2017,UMLS,NewEnglandRevolution,28.0,1821.0,0.4,0.6,0.3,0.3,undefined,0.7,1.1,2.5,1.5,1.5,1.6,26.4,0.5,0.4,20.8,4.6,26.4,0.5,undefined,0.9,undefined
Juan Agudelo,23.0,2016,UMLS,NewEnglandRevolution,24.0,1349.0,1.0,0.8,0.4,0.3,undefined,1.0,0.5,2.3,1.7,1.6,1.5,19.7,0.1,0.2,15.7,3.7,19.7,0.1,undefined,1.0,0.2
Juan Agudelo,22.0,2015,UMLS,NewEnglandRevolution,33.0,1832.0,0.8,0.7,0.2,0.2,undefined,1.1,0.5,1.8,1.7,2.0,1.9,17.6,0.5,0.2,12.7,4.2,17.6,0.5,undefined,0.6,0.1
Juan Agudelo,21.0,2014,NE,FCUtrecht,14.0,884.0,0.9,0.6,0.6,0.2,undefined,1.6,0.8,2.8,1.9,1.9,2.3,21.3,0.2,0.1,15.4,5.6,21.3,0.2,undefined,0.9,0.2
Juan Agudelo,20.0,2013,UMLS,NewEnglandRevolution,16.0,1203.0,0.4,0.7,0.4,0.4,undefined,1.3,0.6,2.4,2.4,1.6,2.9,23.6,0.3,0.1,17.3,5.9,23.6,0.3,undefined,0.6,0.1
Juan Agudelo,20.0,2013,UMLS,CDChivasUSA,6.0,383.0,0.7,0.3,0.2,0.3,undefined,1.7,1.2,2.3,2.5,1.3,2.0,24.7,0.5,0.3,17.5,6.3,24.7,0.5,undefined,1.0,0.2
Luc Castaignos,26.0,2019,PLN,SportingCP,3.0,30.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.3,undefined,0.3,1.0,undefined,undefined,0.7,0.3,1.0,undefined,undefined,undefined,undefined
Luc Castaignos,25.0,2018,UEL,Vitesse,5.0,254.0,0.8,0.4,undefined,0.2,undefined,0.4,undefined,2.2,0.4,0.2,1.0,9.0,0.2,undefined,7.4,1.4,9.0,0.2,undefined,0.2,undefined
Luc Castaignos,25.0,2018,NE,Vitesse,30.0,970.0,0.3,0.1,0.3,0.1,undefined,0.2,0.3,1.3,0.7,0.9,1.4,6.7,0.2,0.2,4.1,2.1,6.7,0.2,undefined,0.3,undefined
Luc Castaignos,24.0,2017,PLN,SportingCP,6.0,91.0,0.2,undefined,undefined,undefined,undefined,undefined,undefined,0.8,0.3,undefined,0.3,4.0,undefined,undefined,2.5,1.5,4.0,undefined,undefined,0.3,undefined
Luc Castaignos,24.0,2017,UCL,SportingCP,1.0,46.0,undefined,undefined,undefined,undefined,undefined,1.0,1.0,undefined,undefined,1.0,1.0,13.0,undefined,undefined,10.0,3.0,13.0,undefined,undefined,1.0,undefined
Luc Castaignos,23.0,2016,GB,EintrachtFrankfurt,19.0,942.0,0.4,0.4,0.1,0.2,0.1,0.4,0.7,0.8,0.9,1.2,1.7,10.3,0.2,0.2,7.1,2.9,10.3,0.2,0.1,0.4,0.1
Luc Castaignos,22.0,2015,NE,Twente,29.0,2314.0,0.9,1.1,0.2,0.3,undefined,1.3,0.8,2.7,2.4,1.2,2.7,19.3,0.1,0.2,14.7,4.3,19.3,0.1,undefined,0.7,undefined
Luc Castaignos,21.0,2014,NE,Twente,31.0,2640.0,1.5,1.5,0.2,0.5,0.1,1.1,0.6,2.5,2.0,1.2,1.8,21.5,0.3,undefined,17.5,3.8,21.5,0.3,undefined,1.3,0.2
Luc Castaignos,20.0,2013,UEL,Twente,6.0,469.0,0.8,1.0,0.5,undefined,undefined,1.0,0.5,2.2,1.0,0.2,2.2,12.7,0.2,undefined,9.5,3.0,12.7,0.2,0.2,undefined,undefined
Luc Castaignos,19.0,2012,ISA,Inter,6.0,181.0,undefined,0.3,undefined,0.2,undefined,1.0,undefined,1.0,1.3,undefined,1.0,9.0,undefined,undefined,6.3,2.7,9.0,undefined,undefined,0.3,undefined
Jóhann Gudmundsson,29.0,2022,WC,Iceland,2.0,140.0,1.5,undefined,0.5,undefined,undefined,undefined,3.0,1.0,2.0,1.5,1.0,34.0,5.0,undefined,22.5,6.5,34.0,5.0,2.5,1.5,undefined
Jóhann Gudmundsson,28.0,2021,EPL,Burnley,18.0,1154.0,0.4,0.3,0.1,0.1,undefined,0.8,0.5,0.7,0.4,0.9,1.3,19.6,0.8,1.0,14.6,3.2,19.6,0.8,undefined,0.4,undefined
Jóhann Gudmundsson,27.0,2020,EPL,Burnley,12.0,623.0,0.5,0.2,0.2,0.1,undefined,0.1,0.4,0.8,0.4,0.6,1.2,13.3,0.7,1.5,9.2,2.0,13.3,0.7,0.5,0.6,0.1
Jóhann Gudmundsson,26.0,2019,EPL,Burnley,29.0,1749.0,0.4,0.3,0.4,0.1,undefined,0.8,0.6,1.4,1.0,1.1,1.1,16.9,0.6,1.1,11.7,3.6,16.9,0.6,0.3,0.9,0.2
Jóhann Gudmundsson,26.0,2019,UNL,Iceland,3.0,246.0,undefined,0.3,1.0,undefined,undefined,1.0,1.3,1.3,1.7,2.0,2.3,28.7,1.0,0.7,21.0,6.0,28.7,1.0,0.3,1.3,0.3
Jóhann Gudmundsson,25.0,2018,EPL,Burnley,35.0,2840.0,0.6,0.5,0.4,0.1,undefined,0.8,1.0,1.3,1.3,1.2,1.4,23.0,1.2,1.7,15.7,4.4,23.0,1.2,0.9,1.0,0.2
Jóhann Gudmundsson,24.0,2017,EPL,Burnley,20.0,997.0,0.3,0.4,0.2,0.1,0.1,0.4,0.3,0.6,0.6,0.7,1.0,14.8,0.8,0.8,9.6,3.8,14.8,0.8,0.2,0.6,0.1
Jóhann Gudmundsson,25.0,2018,WC,Iceland,2.0,153.0,undefined,0.5,1.0,undefined,undefined,1.0,0.5,1.0,1.5,2.5,undefined,23.0,0.5,1.0,16.0,5.5,23.0,0.5,0.5,0.5,undefined
Jóhann Gudmundsson,23.0,2016,EC,Charlton,40.0,3358.0,0.7,0.9,0.8,0.2,0.1,0.9,1.0,1.7,1.6,0.6,1.2,33.2,2.1,1.9,23.3,5.9,33.2,2.1,0.7,1.2,0.3
Jóhann Gudmundsson,22.0,2015,EC,Charlton,41.0,3336.0,0.6,0.8,0.7,0.2,0.1,0.5,0.5,1.6,1.7,0.8,1.0,32.1,2.7,1.7,21.9,5.8,32.1,2.7,0.4,0.6,0.1
Jóhann Gudmundsson,23.0,2016,UEC,Iceland,5.0,446.0,0.4,0.2,undefined,undefined,undefined,0.8,0.2,0.6,0.6,0.6,2.0,23.6,1.2,2.6,14.0,5.8,23.6,1.2,1.2,0.6,0.2
Jóhann Gudmundsson,21.0,2014,UEL,AZAlkmaar,11.0,710.0,0.5,0.7,0.3,0.3,0.2,0.5,0.9,1.5,1.3,0.9,1.3,31.5,2.1,0.6,22.0,6.7,31.5,2.1,0.3,0.8,undefined
Jóhann Gudmundsson,21.0,2014,NE,AZAlkmaar,35.0,2086.0,0.7,0.6,0.3,0.1,0.1,0.6,0.5,0.9,0.9,0.9,1.1,24.6,1.0,0.6,17.7,5.3,24.6,1.0,0.5,1.1,undefined
